time,NUPL
1752451200,58.41842689
1752537600,58.53593379
1752624000,57.71577069
1752710400,57.76586898
1752796800,57.79271736
1753056000,56.95598862
1753142400,56.92162124
1753228800,57.71763741
1753315200,57.21024749
1753401600,56.9962872
1753660800,57.23788974
1753747200,56.69195369
1753833600,56.57395814
1753920000,56.47469906
1754006400,55.67504008
1754265600,55.04254723
1754352000,55.31866259
1754438400,54.92342981
1754524800,55.25582533
1754611200,56.12137228
1754870400,56.69464644
1754956800,56.43103288
1755043200,56.89076353
1755129600,57.93503553
1755216000,56.13898928
1755475200,55.61406229
1755561600,55.14367122
1755648000,53.76161976
1755734400,54.29831612
1755820800,53.56168373
1756080000,53.85295232
1756166400,52.45995228
1756252800,53.12374179
1756339200,52.88673753
1756425600,53.37844231
1756771200,51.72540545
1756857600,52.56303745
1756944000,52.7535776
1757030400,52.28738692
1757116800,51.936847
1757203200,52.313734
1757289600,52.684696
1757376000,52.435165
1757462400,53.2185515
1757548800,54.001938
1757635200,54.181918
1757721600,54.104341
1757808000,53.894777
1757894400,53.807325
1757980800,54.337861
1758067200,54.143467
1758153600,54.343847
1758240000,53.706925
1758326400,53.701156
1758412800,53.495179
1758499200,52.446869
1758585600,52.100226
1758672000,52.614703
1758758400,50.700649
1758844800,51.008904
1758931200,50.953506
1759017600,52.04112
1759104000,52.910146
1759190400,52.715878
1759276800,54.386951
1759363200,55.036855
1759449600,55.566083
1759536000,55.554791
1759622400,55.906574
1759708800,56.265805
1759795200,54.92255
1759881600,55.539743
1759968000,54.874703
1760054400,51.354362
1760140800,50.424776
1760227200,52.244138
1760313600,52.305032
1760400000,51.303781
1760486400,50.142566
1760572800,48.952573
1760659200,48.170378
1760745600,48.505115
1760832000,49.134648
1760918400,49.978957
1761004800,48.908966
1761091200,48.475339
1761177600,49.62288
1761264000,50.02833
1761350400,50.270395
1761436800,51.482085
1761523200,51.232177
1761609600,50.63683
1761696000,49.336492
1761782400,48.387767
1761868800,49.03009
1761955200,49.154103
1762041600,49.359522
1762128000,47.444483
